"price","no_rooms","no_bathrooms","area","neighborhood","municipality","type","cost_m2"
16000,1,1,73,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",219.178082191781
19999,2,1,100,"Providencia","Guadalajara","Department",199.99
33080,2,2,135,"Lomas Altas","Zapopan","Department",245.037037037037
8550,1,1,40,"Fraccionamiento Chapalita de Occidente","Zapopan","Department",213.75
12000,2,2,80,"Providencia","Guadalajara","Department",150
24900,2,2,101,"Lomas Altas","Zapopan","Department",246.534653465347
31000,3,2,100,"Americana","Guadalajara","Department",310
36000,3,4,270,"Ciudad Bugambilia","Zapopan","Department",133.333333333333
23000,2,2,82,"San Juan de Ocotan","Zapopan","Department",280.487804878049
78000,3,4,258,"Puerta de Hierro","Zapopan","Department",302.325581395349
14200,2,2,70,"Fraccionamiento Real de Valdepeñas","Zapopan","Department",202.857142857143
29000,2,2,92,"Puerta de Hierro","Zapopan","Department",315.217391304348
45000,3,3,300,"Fraccionamiento Monraz","Guadalajara","Department",150
25000,3,3,230,"Providencia 4a Secc","Guadalajara","Department",108.695652173913
22000,2,2,85,"Valle Real","Zapopan","Department",258.823529411765
24000,2,2,120,"Ladrón de Guevara","Guadalajara","Department",200
2950,1,2,20,"El Mante","Zapopan","Department",147.5
20000,2,3,92,"Punto Sur","Tlajomulco de Zúñiga","Department",217.391304347826
28500,2,2,120,"Fraccionamiento Camino Real","Zapopan","Department",237.5
24900,2,2,103,"Arcos de Guadalupe","Zapopan","Department",241.747572815534
22000,2,5,89,"Americana","Guadalajara","Department",247.191011235955
90000,4,3,334,"Valle Real","Zapopan","Department",269.461077844311
25000,2,2,119,"Chapalita","Guadalajara","Department",210.084033613445
17800,2,2,95,"Sendas Residencial","Zapopan","Department",187.368421052632
22500,2,2,84,"Ayuntamiento","Guadalajara","Department",267.857142857143
19000,2,2,75,"Ayuntamiento","Guadalajara","Department",253.333333333333
19000,2,4,66,"Virreyes Residencial","Zapopan","Department",287.878787878788
55000,3,3,309,"Puerta de Hierro","Zapopan","Department",177.993527508091
45000,3,2,157,"Jardines Universidad","Zapopan","Department",286.624203821656
17214,2,1,100,"Americana","Guadalajara","Department",172.14
9000,2,2,55,"Santa Ana Tepetitlán","Zapopan","Department",163.636363636364
10800,2,2,57,"Colonia Huentitán El Alto","Guadalajara","Department",189.473684210526
27900,2,3,93,"Puerta de Hierro","Zapopan","Department",300
26500,3,2,166,"Arcos de Guadalupe","Zapopan","Department",159.638554216867
30000,2,2,126,"Fraccionamiento Colomos Providencia","Guadalajara","Department",238.095238095238
55000,3,3,240,"Fraccionamiento Country Club","Guadalajara","Department",229.166666666667
9500,2,1,63,"San Carlos","Guadalajara","Department",150.793650793651
33000,3,3,120,"Fraccionamiento Puerta del Valle","Zapopan","Department",275
19500,2,2,60,"Jardines Universidad","Zapopan","Department",325
26500,2,2,148,"Fraccionamiento Lomas de Providencia","Guadalajara","Department",179.054054054054
18600,2,2,69,"Punto Sur","Tlajomulco de Zúñiga","Department",269.565217391304
21000,2,2,94,"Country Club","Guadalajara","Department",223.404255319149
23360,2,1,87,"Arcos Vallarta","Guadalajara","Department",268.505747126437
29000,2,2,112,"Jardines del Bosque Norte","Guadalajara","Department",258.928571428571
23000,2,2,108,"Ayuntamiento","Guadalajara","Department",212.962962962963
38000,2,2,97,"Puerta de Hierro","Zapopan","Department",391.752577319588
7000,2,2,90,"Ciudad AztlAn","Tonalá","Department",77.7777777777778
21000,1,2,72,"Providencia","Guadalajara","Department",291.666666666667
25500,2,2,90,"Americana","Guadalajara","Department",283.333333333333
25000,2,2,77,"Valle Real","Zapopan","Department",324.675324675325
30000,1,1,130,"Fraccionamiento Vallarta San Jorge","Guadalajara","Department",230.769230769231
13500,3,1,77,"Conjunto habitacional Patria","Zapopan","Department",175.324675324675
36000,2,2,110,"Jardines Universidad","Zapopan","Department",327.272727272727
19500,2,2,78,"Parque Virreyes Residencial","Zapopan","Department",250
22000,1,2,85,"Lomas Del Seminario","Zapopan","Department",258.823529411765
20500,1,1,62,"Fraccionamiento Puerta del Valle","Zapopan","Department",330.645161290323
30000,2,1,115,"Puerta de Hierro","Zapopan","Department",260.869565217391
25000,2,2,74,"Providencia 1a Secc","Guadalajara","Department",337.837837837838
6000,1,1,48,"Colinas de Tonalá","Tonalá","Department",125
5100,1,2,85,"Fraccionamiento Parques de Tesistán","Zapopan","Department",60
24500,2,2,97,"Chapalita Oriente","Zapopan","Department",252.577319587629
56000,1,1,170,"Puerta de Hierro","Zapopan","Department",329.411764705882
17000,2,2,80,"Chapalita Sur","Zapopan","Department",212.5
34000,3,3,140,"Vallarta Sur","Guadalajara","Department",242.857142857143
61700,1,1,293,"Providencia","Guadalajara","Department",210.580204778157
18000,2,2,53,"Arcos Vallarta","Guadalajara","Department",339.622641509434
21000,3,3,100,"Valle Real","Zapopan","Department",210
18000,2,1,60,"Ladrón de Guevara","Guadalajara","Department",300
14000,1,1,85,"Jardines de La Patria","Zapopan","Department",164.705882352941
18000,1,1,60,"Ladrón de Guevara","Guadalajara","Department",300
19000,1,2,120,"Country Club","Guadalajara","Department",158.333333333333
21000,2,2,67,"Guadalajara Centro","Guadalajara","Department",313.432835820896
40000,3,3,169,"Providencia","Guadalajara","Department",236.686390532544
20000,2,2,56,"Moderna","Guadalajara","Department",357.142857142857
12000,2,1,53,"Francisco Sarabia","Zapopan","Department",226.415094339623
13500,3,1,80,"Jardines Universidad","Zapopan","Department",168.75
28000,2,2,106,"Americana","Guadalajara","Department",264.150943396226
21000,2,4,95,"Valle Real","Zapopan","Department",221.052631578947
35000,3,3,220,"Providencia","Guadalajara","Department",159.090909090909
34000,3,2,165,"Puerta de Hierro","Zapopan","Department",206.060606060606
32000,3,1,200,"Lomas del Valle","Zapopan","Department",160
39500,2,1,137,"Providencia","Guadalajara","Department",288.321167883212
16800,1,1,71,"Arcos Vallarta","Guadalajara","Department",236.619718309859
17500,2,2,68,"Ciudad Granja","Zapopan","Department",257.352941176471
28500,1,1,77,"Providencia","Guadalajara","Department",370.12987012987
27820,1,1,118,"Prados de Providencia","Guadalajara","Department",235.762711864407
23000,2,2,108,"Ayuntamiento","Guadalajara","Department",212.962962962963
17000,1,1,65,"Arcos Vallarta","Guadalajara","Department",261.538461538462
24500,1,2,97,"Chapalita Oriente","Zapopan","Department",252.577319587629
17000,2,2,64,"Villas Del Country","Guadalajara","Department",265.625
40000,3,2,150,"Providencia","Guadalajara","Department",266.666666666667
23500,2,2,144,"Jardines del Bosque Norte","Guadalajara","Department",163.194444444444
65000,3,4,172,"Puerta de Hierro","Zapopan","Department",377.906976744186
23000,2,2,80,"San Juan de Ocotan","Zapopan","Department",287.5
26200,1,1,48,"Ayuntamiento","Guadalajara","Department",545.833333333333
31000,2,2,136,"Valle Real","Zapopan","Department",227.941176470588
7850,1,2,90,"Arboledas ","Zapopan","Department",87.2222222222222
27000,2,3,110,"Fraccionamiento Chapultepec Country","Guadalajara","Department",245.454545454545
35000,3,2,115,"Country Club","Guadalajara","Department",304.347826086957
25000,2,2,163,"San Juan de Ocotan","Zapopan","Department",153.374233128834
22000,3,2,110,"Fraccionamiento Jardines Alcalde","Guadalajara","Department",200
70000,2,2,180,"Puerta de Hierro","Zapopan","Department",388.888888888889
23500,2,2,124,"Altamira","Zapopan","Department",189.516129032258
29000,2,2,100,"Providencia","Guadalajara","Department",290
20000,2,2,170,"Las Cañadas","Zapopan","Department",117.647058823529
24400,2,2,92,"Fraccionamiento Chapultepec Country","Guadalajara","Department",265.217391304348
42500,3,3,192,"Colinas de San Javier","Zapopan","Department",221.354166666667
35000,2,2,130,"Americana","Guadalajara","Department",269.230769230769
19000,1,1,72,"Americana","Guadalajara","Department",263.888888888889
12500,2,2,75,"Colinas de los Belenes","Zapopan","Department",166.666666666667
17000,1,1,61,"San Juan de Ocotan","Zapopan","Department",278.688524590164
20000,2,2,90,"Ladrón de Guevara","Guadalajara","Department",222.222222222222
18000,2,1,85,"Fraccionamiento Jardines de San Ignacio","Zapopan","Department",211.764705882353
12000,2,1,53,"Francisco Sarabia","Zapopan","Department",226.415094339623
34000,2,2,81,"Providencia","Guadalajara","Department",419.753086419753
15000,2,2,116,"San Carlos","Guadalajara","Department",129.310344827586
65000,2,2,67,"Condominio Puerta Plata","Zapopan","Department",970.149253731343
21000,2,2,95,"Guadalajara Centro","Guadalajara","Department",221.052631578947
17800,2,2,144,"Sendas Residencial","Zapopan","Department",123.611111111111
23500,2,2,80,"Jardines del Bosque Norte","Guadalajara","Department",293.75
13800,2,2,80,"Fraccionamiento Real de Valdepeñas","Zapopan","Department",172.5
27000,1,2,48,"Fraccionamiento Jardines del Country","Guadalajara","Department",562.5
14000,2,1,89,"San Juan de Ocotan","Zapopan","Department",157.303370786517
15500,2,1,60,"Lomas de Guadalupe","Zapopan","Department",258.333333333333
26900,2,1,103,"Arcos de Guadalupe","Zapopan","Department",261.165048543689
22000,2,2,85,"Lomas Del Seminario","Zapopan","Department",258.823529411765
8600,2,2,55,"Santa Ana Tepetitlán","Zapopan","Department",156.363636363636
11000,1,1,74,"Arboledas ","Zapopan","Department",148.648648648649
7900,2,2,67,"Fraccionamiento Cortijo de San Agustin","Tlajomulco de Zúñiga","Department",117.910447761194
13000,2,1,71,"Constitución","Zapopan","Department",183.098591549296
18320,1,3,36,"Fraccionamiento Country Club","Guadalajara","Department",508.888888888889
20000,2,2,140,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",142.857142857143
17800,2,2,95,"Sendas Residencial","Zapopan","Department",187.368421052632
23900,2,2,100,"Jardines de La Patria","Zapopan","Department",239
26500,2,1,90,"Lomas Altas","Zapopan","Department",294.444444444444
21500,2,2,73,"Ladrón de Guevara","Guadalajara","Department",294.520547945205
20000,2,2,69,"Fraccionamiento Country Club","Guadalajara","Department",289.855072463768
25000,2,2,97,"Atlas Chapalita","Zapopan","Department",257.731958762887
25000,2,2,100,"Valle Real","Zapopan","Department",250
18000,2,3,66,"Parque Virreyes Residencial","Zapopan","Department",272.727272727273
18500,3,1,100,"Tepeyac Casino","Zapopan","Department",185
15000,3,3,182,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",82.4175824175824
90000,4,5,334,"Valle Real","Zapopan","Department",269.461077844311
35000,2,2,158,"Valle Real","Zapopan","Department",221.518987341772
19500,2,2,85,"Americana","Guadalajara","Department",229.411764705882
23000,1,1,57,"Providencia","Guadalajara","Department",403.508771929825
12700,2,2,64,"Jardines del Valle","Zapopan","Department",198.4375
18000,2,2,122,"Fraccionamiento Camino Real","Zapopan","Department",147.540983606557
21000,1,1,67,"Arcos Vallarta","Guadalajara","Department",313.432835820896
21500,2,2,90,"Jardines del Bosque","Guadalajara","Department",238.888888888889
24500,1,2,97,"Chapalita Oriente","Zapopan","Department",252.577319587629
29000,3,3,285,"San Juan de Ocotan","Zapopan","Department",101.754385964912
45000,3,3,250,"Monraz","Guadalajara","Department",180
17200,1,1,40,"Ayuntamiento","Guadalajara","Department",430
23500,2,2,107,"Fraccionamiento Puerta del Valle","Zapopan","Department",219.626168224299
26000,1,2,80,"Providencia","Guadalajara","Department",325
27900,2,2,93,"Puerta de Hierro","Zapopan","Department",300
16000,2,2,73,"El Campanario","Zapopan","Department",219.178082191781
29000,2,1,115,"Providencia","Guadalajara","Department",252.173913043478
6500,2,2,59,"Mirador ","Tonalá","Department",110.169491525424
42000,2,1,210,"Lomas Altas","Zapopan","Department",200
26000,3,3,170,"Providencia","Guadalajara","Department",152.941176470588
28000,1,1,77,"Providencia","Guadalajara","Department",363.636363636364
24000,2,2,82,"San Juan de Ocotan","Zapopan","Department",292.682926829268
26000,2,2,114,"Fraccionamiento Jardines del Country","Guadalajara","Department",228.070175438596
45000,2,2,114,"Puerta de Hierro","Zapopan","Department",394.736842105263
45000,2,2,133,"Puerta de Hierro","Zapopan","Department",338.345864661654
17000,1,1,61,"San Juan de Ocotan","Zapopan","Department",278.688524590164
18600,2,2,89,"Punto Sur","Tlajomulco de Zúñiga","Department",208.988764044944
18500,1,2,75,"Fraccionamiento Solares","Zapopan","Department",246.666666666667
38000,2,2,97,"Puerta de Hierro","Zapopan","Department",391.752577319588
27000,2,2,110,"Americana","Guadalajara","Department",245.454545454545
27000,2,2,120,"Providencia","Guadalajara","Department",225
13000,3,2,85,"Lomas Independencia","Guadalajara","Department",152.941176470588
29000,2,2,100,"Providencia","Guadalajara","Department",290
16800,1,1,71,"Arcos Vallarta","Guadalajara","Department",236.619718309859
55000,3,4,309,"Puerta de Hierro","Zapopan","Department",177.993527508091
24000,2,2,90,"Valle Real","Zapopan","Department",266.666666666667
32430,2,2,85,"Ladrón de Guevara","Guadalajara","Department",381.529411764706
13500,3,1,80,"Jardines Universidad","Zapopan","Department",168.75
23360,2,1,87,"Arcos Vallarta","Guadalajara","Department",268.505747126437
19999,2,1,100,"Providencia","Guadalajara","Department",199.99
18000,1,1,90,"Providencia","Guadalajara","Department",200
21100,2,2,116,"Jardines de La Patria","Zapopan","Department",181.896551724138
30000,1,1,115,"Puerta de Hierro","Zapopan","Department",260.869565217391
16000,1,1,200,"Barranquitas","Guadalajara","Department",80
33000,3,1,230,"Agustín YAnez","Guadalajara","Department",143.478260869565
7000,1,2,35,"La Estancia","Zapopan","Department",200
11000,2,2,65,"Sutaj","Guadalajara","Department",169.230769230769
39500,3,2,135,"Jardines Universidad","Zapopan","Department",292.592592592593
28000,2,1,100,"Puerta de Hierro","Zapopan","Department",280
16500,1,2,70,"Jardines Universidad","Zapopan","Department",235.714285714286
24000,1,2,76,"Valle Real","Zapopan","Department",315.789473684211
20000,2,2,150,"Jardines de los Arcos","Guadalajara","Department",133.333333333333
28000,2,2,133,"Americana","Guadalajara","Department",210.526315789474
26000,2,1,120,"Fraccionamiento Puerta del Valle","Zapopan","Department",216.666666666667
16000,1,2,36,"Country Club","Guadalajara","Department",444.444444444444
29000,2,2,140,"Providencia","Guadalajara","Department",207.142857142857
31000,2,2,132,"Puerta de Hierro","Zapopan","Department",234.848484848485
26000,2,2,93,"Ladrón de Guevara","Guadalajara","Department",279.569892473118
16500,2,3,93,"Las Aguilas","Zapopan","Department",177.41935483871
19000,2,2,83,"Americana","Guadalajara","Department",228.915662650602
26000,1,1,98,"Providencia","Guadalajara","Department",265.30612244898
20000,1,2,50,"Ayuntamiento","Guadalajara","Department",400
32000,2,2,98,"Providencia","Guadalajara","Department",326.530612244898
27800,3,3,127,"Jardines del Bosque","Guadalajara","Department",218.897637795276
65000,3,2,230,"Country Club","Guadalajara","Department",282.608695652174
30000,2,2,100,"Fraccionamiento Colomos Providencia","Guadalajara","Department",300
18500,2,3,119,"Jardines del Valle","Zapopan","Department",155.46218487395
65000,3,2,240,"Country Club","Guadalajara","Department",270.833333333333
25000,2,2,181,"Providencia","Guadalajara","Department",138.121546961326
40000,2,2,170,"Puerta de Hierro","Zapopan","Department",235.294117647059
35000,2,1,300,"Puerta de Hierro","Zapopan","Department",116.666666666667
25000,1,2,63,"Arcos Vallarta","Guadalajara","Department",396.825396825397
24000,2,2,75,"Providencia","Guadalajara","Department",320
28500,1,1,77,"Providencia","Guadalajara","Department",370.12987012987
5000,2,1,48,"San Bernardo","Zapopan","Department",104.166666666667
18527,1,1,46,"Providencia","Guadalajara","Department",402.760869565217
9500,2,2,80,"Electricistas","Guadalajara","Department",118.75
18000,1,1,70,"Americana","Guadalajara","Department",257.142857142857
56000,3,4,184,"Puerta de Hierro","Zapopan","Department",304.347826086957
19222,1,1,47,"Providencia","Guadalajara","Department",408.978723404255
75000,3,3,300,"Virreyes Residencial","Zapopan","Department",250
38000,2,2,120,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",316.666666666667
35000,1,2,218,"Chapalita","Guadalajara","Department",160.550458715596
27800,3,3,126,"Jardines del Bosque Norte","Guadalajara","Department",220.634920634921
55000,3,2,215,"Valle Real","Zapopan","Department",255.813953488372
28000,3,2,100,"Virreyes Residencial","Zapopan","Department",280
39000,2,2,130,"Valle Real","Zapopan","Department",300
18000,2,1,66,"Virreyes Residencial","Zapopan","Department",272.727272727273
45000,1,3,210,"Jardines Universidad","Zapopan","Department",214.285714285714
42000,3,2,161,"Valle Real","Zapopan","Department",260.869565217391
22500,2,1,86,"Americana","Guadalajara","Department",261.627906976744
24000,1,2,74,"Arcos Vallarta","Guadalajara","Department",324.324324324324
10500,1,1,80,"Paseos del Sol","Zapopan","Department",131.25
18900,2,2,84,"Americana","Guadalajara","Department",225
22000,2,2,95,"Americana","Guadalajara","Department",231.578947368421
22500,2,2,100,"Ciudad Granja","Zapopan","Department",225
12500,1,1,43,"Lafayette","Guadalajara","Department",290.697674418605
21500,3,2,157,NA,"Zapopan","Department",136.942675159236
28000,3,2,240,"Valle Real","Zapopan","Department",116.666666666667
12000,1,1,60,"Americana","Guadalajara","Department",200
15939,1,3,37,"Providencia","Guadalajara","Department",430.783783783784
28000,2,2,126,"Jardines del Bosque","Guadalajara","Department",222.222222222222
9500,2,2,58,"Santa Ana Tepetitlán","Zapopan","Department",163.793103448276
18500,2,2,66,"San Juan de Ocotan","Zapopan","Department",280.30303030303
36000,2,1,148,"Valle Real","Zapopan","Department",243.243243243243
4500,1,2,60,"San Agustín","Tlajomulco de Zúñiga","Department",75
18000,2,2,80,"Providencia","Guadalajara","Department",225
22000,2,2,85,"Santa Margarita ","Zapopan","Department",258.823529411765
30000,2,3,140,"Providencia","Guadalajara","Department",214.285714285714
85000,3,2,328,"Puerta de Hierro","Zapopan","Department",259.146341463415
35000,2,3,96,"Puerta de Hierro","Zapopan","Department",364.583333333333
90000,3,4,302,"Puerta de Hierro","Zapopan","Department",298.013245033113
22500,1,1,47,"Country Club","Guadalajara","Department",478.723404255319
26500,3,2,100,"Loma Bonita","Zapopan","Department",265
17000,1,1,60,"Providencia","Guadalajara","Department",283.333333333333
50000,2,2,170,"Puerta de Hierro","Zapopan","Department",294.117647058824
25000,1,2,90,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",277.777777777778
24000,2,2,117,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",205.128205128205
17000,1,2,97,"Arcos Vallarta","Guadalajara","Department",175.257731958763
35000,2,2,115,"Fraccionamiento Vallarta San Jorge","Guadalajara","Department",304.347826086957
15500,2,1,79,"El Vigía","Zapopan","Department",196.20253164557
20000,3,2,100,"Jardines Universidad","Zapopan","Department",200
6200,2,2,48,"Reforma Centro","Guadalajara","Department",129.166666666667
24000,2,2,120,"Altamira","Zapopan","Department",200
36000,3,1,150,"Fraccionamiento Puerta del Valle","Zapopan","Department",240
25000,2,3,117,"Fraccionamiento Chapultepec Country","Guadalajara","Department",213.675213675214
35000,1,2,70,"Americana","Guadalajara","Department",500
21000,3,2,70,"Americana","Guadalajara","Department",300
